#This file has been written by ../../dippol. Edit it at your own risk.
#Mass_center_file center_mass_1P_iso.xyz
#Cell_parameters 45.000000 45.000000 80.000000
#Cutoff_Ang 20.000000
#Dip0 Dip_comp Pol0 Pol_comp
  -0.2877879   -0.3229231    1.4394232    1.4971609
  -0.3305217   -0.4144912    1.4386156    1.5831549
  -0.6837940   -0.8235936    1.4239202    1.4593227
  -0.2353619   -0.3505240    1.4362493    1.5465842
   0.6312482    0.8879772    1.4283781    1.3860249
   0.4647332    0.5646074    1.4151549    1.5175168
  -0.5039300   -0.6708778    1.4162878    1.4733840
  -0.3912312   -0.4279810    1.4243777    1.5476301
   0.4187065    0.5697570    1.4224872    1.4900850
  -0.5946561   -0.7878889    1.4222912    1.5190853
   0.0797833    0.0879591    1.4102854    1.5553034
   0.1145062    0.1066601    1.4300748    1.4373088
  -0.1513406   -0.2667928    1.4279593    1.4522253
  -0.0471671   -0.0440728    1.4386195    1.5003306
   0.0422631    0.0833461    1.4449336    1.6340544
   0.5284756    0.7164603    1.4296704    1.4869555
   0.3729589    0.4207463    1.4125378    1.5945035
  -0.1682349   -0.1770984    1.4371390    1.5172594
  -0.3076491   -0.4658208    1.4150252    1.5546948
   0.3058934    0.2926728    1.4225254    1.4183599
  -0.0839312   -0.1027930    1.4435201    1.4999536
   0.0214054   -0.0583983    1.4208888    1.4684254
   0.0480160    0.1050245    1.4383499    1.4374841
   0.2712356    0.3431669    1.4315793    1.4553589
  -0.1741940   -0.1950798    1.4198187    1.4505460
  -0.1418246   -0.1167553    1.4439622    1.5370204
   0.6136677    0.7896531    1.4310134    1.5123716
   0.0677032    0.1007924    1.4010349    1.4324984
  -0.1140499   -0.1039187    1.4079657    1.4609387
  -0.6163631   -0.8112388    1.4190717    1.4780223
   0.2490991    0.2801126    1.4103747    1.4306639
  -0.1594048   -0.2010568    1.4030074    1.5216266
  -0.6700123   -0.8444467    1.4221506    1.4774814
  -0.7174419   -0.9326611    1.4260401    1.4678331
  -0.0990693   -0.0354622    1.4024780    1.4509733
  -0.3180640   -0.3264078    1.4155353    1.4269479
   0.3529544    0.4172508    1.4196617    1.5297153
  -0.2842265   -0.3753765    1.4359569    1.5134807
   0.0160133    0.0729809    1.4073457    1.4233818
   0.3813773    0.4081732    1.4317362    1.4693111
   0.0708124    0.0806779    1.4154227    1.4585024
  -0.0450155   -0.0020653    1.4328371    1.4560560
   0.5467423    0.8308564    1.4175189    1.5551455
  -0.1962103   -0.2661696    1.4052054    1.4941534
   0.6699911    0.8812419    1.4216746    1.5987370
   0.1316257    0.1804412    1.4033068    1.4586987
   0.2559122    0.3908415    1.4063466    1.3672630
  -0.3294137   -0.4127873    1.4071626    1.3783500
   0.3870643    0.5352305    1.4075964    1.4124363
   0.0543905    0.0793964    1.4361246    1.5858945
   0.2234513    0.3283130    1.4423028    1.5881945
   0.6168691    0.7350936    1.4244637    1.5849968
   0.2232811    0.2772184    1.4427285    1.5982754
   0.4864224    0.7683280    1.4117376    1.4251783
   0.1331472    0.1132218    1.4442751    1.4915558
  -0.2721130   -0.3871283    1.4041585    1.3305385
   0.2750186    0.4340406    1.4268667    1.4406171
  -0.3161144   -0.4269654    1.4217925    1.5225838
   0.0441643    0.0289005    1.4142158    1.5499893
  -0.0489127    0.0135775    1.4331216    1.5394250
   0.4901872    0.6386515    1.4261086    1.4165519
   0.1007711    0.0606415    1.4062153    1.4408769
   0.2931673    0.3843230    1.4059694    1.3932486
   0.4489603    0.5051847    1.4229467    1.4376314
   0.4753735    0.5958775    1.4191686    1.3484566
   0.3074893    0.5257518    1.4117925    1.3945847
  -0.3547435   -0.5190414    1.4329074    1.4859116
  -0.2438867   -0.4549922    1.4033063    1.4330114
  -0.5098112   -0.6155360    1.4177290    1.4842581
  -0.7253362   -0.9275455    1.4254439    1.4728613
  -0.2595271   -0.3526828    1.4045913    1.4349343
   0.2726869    0.3236017    1.4351119    1.5647912
   0.0914709    0.1790653    1.4351908    1.5371808
   0.0273306    0.0891772    1.4365595    1.4875918
  -0.6167428   -0.8600535    1.4263009    1.4456661
  -0.4668201   -0.7147883    1.4129743    1.4692809
   0.3068910    0.3678688    1.4053574    1.3813873
  -0.2785826   -0.3078809    1.4338931    1.5513259
   0.3906814    0.5674878    1.4116062    1.4761297
  -0.0031359    0.0251566    1.4224551    1.6120733
   0.4290863    0.6083829    1.4296734    1.5902806
   0.4830001    0.7427542    1.4345889    1.5951766
   0.6057299    0.7797632    1.4217356    1.4298042
   0.4830946    0.6593493    1.4361521    1.5434700
  -0.2204416   -0.2371652    1.4275238    1.6159759
  -0.1097090   -0.0586338    1.4408692    1.6354687
   0.4949536    0.6797674    1.4137493    1.4495968
   0.4230572    0.5300007    1.4223315    1.4047697
   0.0246918    0.1133609    1.4153981    1.4813080
  -0.3692920   -0.4521531    1.4184666    1.4295558
  -0.4761215   -0.5308559    1.4221225    1.5740307
  -0.3017531   -0.4063536    1.4405148    1.5454743
   0.1208871    0.0783942    1.4136129    1.5416364
   0.3228624    0.3202933    1.4302025    1.5693292
  -0.6179073   -0.8051190    1.4209224    1.5568436
  -0.4370583   -0.4593227    1.4096143    1.5780570
  -0.0604981   -0.1016627    1.4347588    1.5215883
  -0.6236360   -0.8230362    1.4298873    1.4866061
  -0.5516046   -0.6601554    1.4296957    1.4774289
   0.1160480    0.0760996    1.4308118    1.6000152
   0.4069686    0.6457371    1.4087116    1.4616452
   0.1548099    0.2219823    1.4346636    1.5844745
   0.4747498    0.4669638    1.4223691    1.5247146
   0.4809816    0.6033374    1.4238922    1.4721493
  -0.5975259   -0.8178642    1.4306152    1.4539385
  -0.5734048   -0.7726271    1.4278852    1.4392630
   0.6997261    0.9072794    1.4269441    1.4638637
  -0.6453925   -0.7891832    1.4254297    1.5573348
  -0.2861793   -0.3606345    1.4316189    1.4470245
  -0.3077261   -0.4988396    1.4324171    1.4477643
  -0.0879561   -0.2804413    1.4446999    1.5482275
  -0.5260685   -0.7084533    1.4308444    1.5461841
  -0.3536869   -0.5327367    1.4093965    1.4802417
   0.6684646    1.0009224    1.4247482    1.5371833
   0.6624934    0.8951469    1.4256604    1.5326390
   0.2369490    0.3159358    1.4405357    1.5289927
   0.7210238    0.9790389    1.4258443    1.5079577
  -0.4191874   -0.5684386    1.4384313    1.5336325
  -0.6654925   -0.8461032    1.4226428    1.3978209
  -0.1804585   -0.3172391    1.4180444    1.5380451
  -0.5607490   -0.6729390    1.4323861    1.5072676
  -0.1000356   -0.1437096    1.4327991    1.4775922
   0.6137609    0.8106291    1.4184395    1.5066490
   0.2955842    0.4662903    1.4111838    1.4867643
   0.5223346    0.7203660    1.4197326    1.4563216
   0.4464333    0.6575487    1.4113256    1.4542074
   0.6969399    0.8492800    1.4258578    1.6233002
  -0.7250465   -0.9557486    1.4253060    1.4548941
   0.1548810    0.2260004    1.4160898    1.5439118
  -0.3984937   -0.3964409    1.4087980    1.3975451
   0.2319838    0.3107490    1.4415434    1.5050556
  -0.2698771   -0.3219386    1.4400512    1.4737827
   0.4965937    0.6730675    1.4356580    1.5326728
  -0.2251959   -0.3382208    1.4406878    1.4762803
  -0.2338992   -0.3842492    1.4031748    1.5202168
  -0.4378211   -0.5809846    1.4330703    1.5693203
  -0.6712440   -0.8596109    1.4277839    1.5211630
   0.0855745    0.0774938    1.4401537    1.4495630
   0.2782445    0.2939221    1.4373761    1.4895806
  -0.0143090   -0.0142416    1.4424264    1.6626625
  -0.5195401   -0.6143788    1.4296409    1.4655286
  -0.5981489   -0.7151566    1.4316802    1.5383099
   0.3387653    0.4727304    1.4230354    1.5433242
   0.1967793    0.1502753    1.4024443    1.5920948
  -0.3076408   -0.4310178    1.4391279    1.5338284
   0.0122285   -0.0596074    1.4390920    1.5593777
  -0.1740370   -0.2673654    1.4067496    1.3687366
  -0.6931732   -0.9222240    1.4271747    1.3953303
   0.6758027    0.9183884    1.4271594    1.3831996
   0.5549625    0.6750502    1.4158587    1.5393665
   0.3521136    0.5177043    1.4324656    1.5400527
   0.3163083    0.3266575    1.4301358    1.4826362
   0.2771957    0.2534545    1.4317822    1.5448607
  -0.0753240   -0.0250871    1.4431621    1.4878870
  -0.3924488   -0.5287591    1.4393285    1.5000049
  -0.5212699   -0.6897431    1.4301284    1.5328068
  -0.6579747   -0.8853883    1.4288802    1.4511165
  -0.1742420   -0.2514806    1.4022325    1.4979757
   0.1646578    0.2241519    1.4164065    1.4496134
  -0.3402571   -0.4238030    1.4123688    1.4710635
   0.2175976    0.2971668    1.4118370    1.4715374
   0.2114556    0.2203472    1.4041716    1.5297920
   0.5836646    0.7266826    1.4236019    1.4584786
  -0.2568610   -0.2903528    1.4227259    1.4506645
   0.5036319    0.6117351    1.4210165    1.5267692
   0.2014499    0.2361392    1.4025511    1.5475280
   0.4670806    0.6657606    1.4175266    1.4357372
   0.6609467    0.8846892    1.4282517    1.5403202
   0.3322917    0.4238027    1.4121191    1.4579047
   0.5961024    0.6010799    1.4319169    1.3643723
  -0.1206628   -0.0831899    1.4134418    1.5856280
   0.4625928    0.5769931    1.4146704    1.4037549
   0.5651653    0.6565256    1.4161796    1.4554899
  -0.0784170   -0.1042749    1.4208869    1.4321092
   0.1473930    0.1322850    1.4197645    1.5005244
  -0.3737720   -0.4365302    1.4374428    1.5716556
  -0.2901351   -0.2892997    1.4131618    1.5317031
   0.3589465    0.5226936    1.4152095    1.5188496
  -0.2174569   -0.2534267    1.4029842    1.5288665
  -0.1150932   -0.1706657    1.4437416    1.5478670
  -0.0866571   -0.0861971    1.4445705    1.5791753
   0.0717426    0.0223384    1.4404356    1.5256857
  -0.4824002   -0.6490835    1.4363548    1.4920473
   0.5161661    0.6744169    1.4349027    1.5543330
   0.2580402    0.3518277    1.4081637    1.4262372
   0.0534125    0.0456678    1.4427226    1.6438753
   0.5535509    0.7750331    1.4173641    1.4495944
   0.5772560    0.7327471    1.4165988    1.5342653
   0.4135884    0.5514356    1.4224857    1.3764490
   0.6641388    0.9043292    1.4225967    1.4964744
   0.3650861    0.3892063    1.4160527    1.4920851
  -0.4385273   -0.6517050    1.4205924    1.4854342
  -0.5078630   -0.7535795    1.4130000    1.3810033
  -0.6040718   -0.7570086    1.4315658    1.4292595
   0.1545514    0.2627019    1.4265251    1.4031943
  -0.7179881   -0.9710204    1.4259408    1.5337628
  -0.3460127   -0.4299862    1.4117207    1.3786764
  -0.1501781   -0.1346748    1.4347460    1.4857170
  -0.6112483   -0.8725377    1.4296141    1.5524598
  -0.0428904    0.0252299    1.4160727    1.4287123
  -0.3029052   -0.3519249    1.4169564    1.5576493
   0.7138377    0.9193448    1.4259170    1.4017625
   0.1850606    0.2862036    1.4393616    1.6722485
  -0.2395454   -0.2255569    1.4346779    1.4861705
  -0.2189464   -0.3488464    1.4376753    1.6097917
  -0.0636264   -0.0777619    1.4370248    1.6374321
  -0.4823600   -0.6940019    1.4280615    1.5324703
  -0.6699154   -0.8417230    1.4235079    1.4870979
  -0.0261116    0.0222295    1.4340351    1.4672020
  -0.4233190   -0.4908104    1.4306786    1.5497857
   0.1049311    0.0916839    1.4438270    1.4584367
  -0.0537153   -0.0736465    1.4303440    1.5418730
  -0.4650352   -0.7032650    1.4297186    1.5194851
   0.0459604    0.0640312    1.4361180    1.5524458
  -0.6606663   -0.8415077    1.4258181    1.5273786
   0.3899311    0.4767533    1.4275142    1.5392136
   0.1757691    0.2819934    1.4292160    1.5841245
  -0.3475423   -0.3915155    1.4067076    1.5014341
   0.4394943    0.5312460    1.4176228    1.5037034
   0.3813678    0.5001674    1.4152582    1.4074241
   0.4100967    0.5383180    1.4386734    1.5621549
  -0.5184317   -0.7689308    1.4188779    1.4187922
   0.4188774    0.5177716    1.4310169    1.4654386
  -0.1969476   -0.2386342    1.4329701    1.4911376
  -0.5394178   -0.8146670    1.4143548    1.4258530
  -0.4838768   -0.6602738    1.4305260    1.4356695
   0.3558887    0.3769611    1.4083755    1.6251878
  -0.5773204   -0.7269521    1.4277138    1.5838625
  -0.1083381   -0.1699496    1.4272122    1.5251068
   0.3019742    0.4532367    1.4081633    1.4040152
  -0.2302456   -0.3327318    1.4396257    1.6874570
   0.6732785    0.9397926    1.4219039    1.4561021
   0.0938367    0.0988156    1.4035626    1.4866098
   0.1511571    0.1771525    1.4370595    1.6117636
   0.1990837    0.2693967    1.4286588    1.4853786
